"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"1773781","14067611112000702001000000U8","JARDIN DE NIÑOS LAZARO CARDENAS","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","ALDAMA","CALLE","DEGOLLADO","AVENIDA","DE LAS TORRES","275",,,,,,"COLONIA","SANTO DOMINGO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","1014","026","3222812092",,,"Fijo","20.7161266","-105.19670249","2014-12"
"1965111","14067611112000752000000000U3","JARDIN DE NIÑOS LEONA VICARIO","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ROSA MORADA","CALLE","PINO","CALLE","AMAPAS","CALLE","MARINA IXTAPA","776",,,,,,"COLONIA","FRACC VALLARTA 500",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","031","3222944286",,,"Fijo","20.65931975","-105.22622834","2010-07"
"8447872","14067611112001171000000000U5","JARDIN DE NIÑOS LOMAS DEL VALLE","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","ALMENDRO","CALLE","ARRAYAN","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","COLINAS DEL VALLE",,,,"48265","14","JALISCO","067","Puerto Vallarta","0244","Colinas del Valle","0020","014",,,,"Fijo","20.75493943","-105.15989255","2019-11"
"1929562","14067611112000011001000000U4","JARDIN DE NIÑOS LUIS BARRAGAN MORFIN","JARDIN DE NIÑOS ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PICO DE ORIZABA","CALLE","HUASCARAN","CALLE","HIMALAYA","CALLE","NEVADO DE TOLUCA",,"SN",,,,"SN","COLONIA","VOLCANES",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1654","039",,,,"Fijo","20.67528831","-105.18191371","2010-07"
"1922182","14067611112000961000000000U0","JARDIN DE NIÑOS LUIS MEDINA CASILLAS","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","RIO LERMA","CALLE","RIO SONORA","CALLE","RIO AMAZONAS","CALLE","RÍO LERMA","518",,,,,,"COLONIA","LA ESPERANZA IXTAPA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","1211","005","3222813723",,,"Fijo","20.72078689","-105.21416668","2014-12"
"1776003","14067611112000943000000000U8","JARDIN DE NIÑOS MANUEL LEPE CLAVE 14DJN1003M","SEJ ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","REPUBLICA DEL BRASIL","CALLE","REVOLUCION","CALLE","LAZARO CARDENAS","CALLE","REVOLUCIÓN","542",,,,,,"COLONIA","DEL TORO",,,,"48296","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","005",,,,"Fijo","20.65128027","-105.21006004","2014-12"
"1775520","14067611112000651001000000U7","JARDIN DE NIÑOS MARCELINO DAVALOS VAZQUEZ CLAVE14DJN2194A","SECRETARIA DE EDUCACION PÚBLICA SEP ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","20 DE NOVIEMBRE","CALLE","GUAYULE","CALLE","BAMBU","CALLE","SIN REFERENCIA","827",,,,,,"COLONIA","PALMAR DEL PROGRESO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2258","009",,,,"Fijo","20.67397907","-105.20503765","2014-12"
"1775123","14067611112001072000000000U5","JARDIN DE NIÑOS MARGARITA MAZA DE JUAREZ  MATUTINO","SECRETARIA DE EDUCACION JALISCO ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ETZIQUIO CORONA","CALLE","LAZARO CARDENAS","CALLE","20 DE NOVIEMBRE","CALLE","GENARO PADILLA","190",,,,,,"COLONIA","EL PITILLAL - CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","003","3222256807","PLANEACIONMARGARITAMJ@HOTMAIL.COM",,"Fijo","20.65391014","-105.22080604","2010-07"
"1928204","14067611122000202000000000U8","JARDIN DE NIÑOS MARGARITA MAZA DE JUAREZ VESPERTINO","SECRETARIA DE EDUCACION JALISCO ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ETZIQUIO CORONA","CALLE","LAZARO CARDENAS","CALLE","20 DE NOVIEMBRE","CALLE","GENARO PADILLA","190",,,,,,"COLONIA","EL PITILLAL - CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","003",,,,"Fijo","20.6538941","-105.22081241","2010-07"
"1929550","14067611112000141000000000U9","JARDIN DE NIÑOS MARIA ARCELIA DIAZ REMDOM","SECRETARIA DE EDUCACION PÚBLICA SEP ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","PARICUTIN","CALLE","STROMBOLI","CALLE","FUJIYAMA","CALLE","IZTACCÍHUATL","527",,,,"0",,"COLONIA","LOMAS DE SAN NICOLAS",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1635","004",,,,"Fijo","20.67334764","-105.18921095","2014-12"
"1965093","14067611112000292001000000U0","JARDIN DE NIÑOS MIGUEL HIDALGO","SECRETARIA DE EDUCACIÓN PÚBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","BENEMERITO DE LAS AMERICAS","CALLE","MELCHOR OCAMPO","CALLE","MARIANO ESCOBEDO","CALLE","MARIANO ESCOBEDO","165",,,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0853","014","3222318451",,,"Fijo","20.63018374","-105.22148994","2010-07"
"1777612","14067611112000682001000000U2","JARDIN DE NIÑOS MOCTEZUMA XOCOYOTZIN TURNO VESPERTINO 14EJM0760Q","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","ANDADOR","SILVANO BARBA GONZALEZ","CALLE","CARLOS R. PALACIOS","CALLE","CARLOS R. PALACIOS","ANDADOR","HERIBERTO JARA","547","1",,,"1",,"COLONIA","INFONAVIT CTM",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1705","031","3222244535",,,"Fijo","20.64458452","-105.2119683","2014-12"
"1908595","14067611111000242001000000U7","JARDIN DE NIÑOS MONTESSORI","MIRLET MONTESSORI AC","611111","Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","NIZA","CALLE","YUGOSLAVIA","CALLE","VIENA","CALLE","ROMA","189",,,,"0",,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","013","3221929594","NINOSMONTESORI@HOTMAIL.COM",,"Fijo","20.63798839","-105.22914474","2010-07"
"1775191","14067611112000842001000000U2","JARDIN DE NIÑOS MUNDO DE COLORES CLAVE 14DJN2131P","SEJ ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","VERACRUZ","CALLE","16 DE SEPTIEMBRE","CALLE","12 DE OCTUBRE","CALLE","DURANGO","483",,,,"0",,"COLONIA","BOBADILLA",,,,"48298","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0514","002",,"MUNDODECOLORES150@HOTMAIL.COM",,"Fijo","20.65873105","-105.21972313","2014-12"
"1773743","14067611112001043000000000U6","JARDIN DE NIÑOS PABLO NERUDA","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","PEDRO MORENO","CALLE","JALISCO","ANDADOR","CANARIO","ANDADOR","CANARIO","240","A",,,,,"COLONIA","24 DE FEBRERO",,,,"48282","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0798","030",,,,"Fijo","20.71383285","-105.21151822","2014-12"
"1912976","14067611112000372000000000U0","JARDIN DE NIÑOS PRIMERO DE MAYO","SECRETARIA DE EDUCACION JALISCO ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","VIA LACTEA","CALLE","SEGUNDA CIUDAD DEL SOL","CALLE","VIA LACTEA","CALLE","SEGUNDA CIUDAD DEL SOL","322",,,,,,"COLONIA","EL CALOSO",,,,"48360","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0232","033",,,,"Fijo","20.60903761","-105.22437375","2010-07"
"1908575","14067611112000322000000000U5","JARDIN DE NIÑOS REVOLUCION MEXICANA","SECRETARIA DE EDUCACION JALISCO ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","CIRCUNVALACION ROBALO","CALLE","CIRCUNVALACION DEL ROBALO","AVENIDA","FRANCISCO VILLA","CALLE","VIENA","800",,,,,,"CIUDAD","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","018",,,,"Fijo","20.6375921","-105.22288312","2010-07"
"1910280","14067611112000051000000000U0","JARDIN DE NIÑOS ROSARIO CASTELLANOS","SECRETARIA DE EDUCACIÓN PÚBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","BRASILIA","CALLE","GUAYABO","CALLE","LATERAL LIBRAMIENTO","CALLE","MANGO","752","A",,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2525","021","3222233958",,,"Fijo","20.61844795","-105.22450453","2010-07"
"1773693","14067611112000902000000000U4","JARDIN DE NIÑOS ROSARIO CASTELLANOS","SECRETARIA DE EDUCACIÓN PÚBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","PRIVADA","FRANCISCO I. MADERO","CALLE","HIDALGO","PRIVADA","EMILIANO ZAPATA","CARRETERA","A LAS PALMAS","263",,,,,,"COLONIA","IXTAPA CENTRO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","1226","021",,,,"Fijo","20.71892705","-105.20459741","2014-12"
"1963309","14067611112000892000000000U7","JARDIN DE NIÑOS ROSAURA ZAPATA","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","JACARANDAS","CALLE","MANUEL M. DIEGUEZ","CALLE","FRANCISCA RODRIGUEZ","CALLE","AGUACATE","450",,,,,,"COLONIA","ALTAVISTA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","010","3222222997",,,"Fijo","20.60205996","-105.23138583","2010-07"
"1928804","14067611112000553000000000U5","JARDIN DE NIÑOS ROSAURA ZAPATA","JARDIN DE NIÑOS 179 ROSAURA ZAPATA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","REPUBLICA DEL BRASIL","CALLE","REVOLUCION","CALLE","LAZARO CARDENAS","CALLE","REVOLUCIÓN","447",,,,,,"COLONIA","DEL TORO",,,,"48296","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","005",,,,"Fijo","20.65128247","-105.21005915","2010-07"
"1778194","14067611112000741000000000U6","JARDIN DE NIÑOS SALVADOR NOVO","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","PAVO REAL","CALLE","JORGE NEGRETE","CALLE","MARIO MORENO","CALLE","JOSÉ ALFREDO JIMÉNEZ",,"SN",,,,,"COLONIA","LA MODERNA",,,,"48344","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1762","010",,,,"Fijo","20.63639179","-105.20426368","2010-07"
"1910734","14067611112000161000000000U7","JARDIN DE NIÑOS SAMUEL BERNAL CASILLAS",,"611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","BUGAMBILIAS","CALLE","CLAVEL","CALLE","RIBEREÑA DE LOS CAMARONES","CALLE","TORMENTA","115",,,,,,"COLONIA","BUGANBILIAS",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0641","003",,,,"Fijo","20.62402982","-105.21345071","2010-07"
"7564928","14067611111000331000000000U8","JARDIN DE NIÑOS SAMUEL BERNAL CASILLAS","CENTRO DE ATENCION Y SERVICIOS ","611111","Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","BUGAMBILIAS","CALLE","CLAVEL","CALLE","RIBEREÑA DE LOS CAMARONES","CALLE","TORMENTA","115",,,,,,"COLONIA","BUGANBILIAS",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0641","003",,,,"Fijo","20.62402982","-105.21345071","2019-11"
"1965070","14067611112000502000000000U2","JARDIN DE NIÑOS SOR JUANA INÉS DE LA CRUZ","SECRETARIA DE EDUCACIÓN PÚBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","CONSTITUCION","CALLE","PEDRO MORENO","CALLE","GOMEZ FARIAS","AVENIDA","REVOLUCIÓN","235",,,,"0",,"HACIENDA","LAS PALMAS DE ARRIBA",,,,"48260","14","JALISCO","067","Puerto Vallarta","0038","Las Palmas de Arriba","0904","022","3222692389",,,"Fijo","20.82480491","-105.10205218","2010-07"
"1929447","14067611112000362001000000U1","JARDIN DE NIÑOS TAMI","SECRETARIA DE EDUCACIÓN PÚBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","HEBERTO CASTILLO","CALLE","GARDENIA","CALLE","24 DE FEBRERO","CALLE","PROGRESO","685",,,,,,"COLONIA","CAMPESTRE SAN NICOLAS",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1527","023","3222226286",,,"Fijo","20.6768992","-105.20020431","2010-07"
"1908754","14067611112000111000000000U2","JARDIN DE NIÑOS TENOCHTITLAN","SECRETARIA EDUCACION JALISCO ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ZENZONTLE","CALLE","GOLONDRINA","CALLE","PAVO REAL","CALLE","PALOMA","259",,,,,,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","001","3222251897","JDNEJN0081H@HOTMAIL.COM",,"Fijo","20.64140185","-105.21711823","2010-07"
"1908901","14067611112000332001000000U4","JARDIN DE NIÑOS TONALLI TURNO MATUTINO 14EJN0350N","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","ANDADOR","SILVANO BARBA GONZALEZ","CALLE","CARLOS R. PALACIOS","CALLE","CARLOS R. PALACIOS","ANDADOR","HERIBERTO JARA","547","1",,,,,"COLONIA","INFONAVIT CTM",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1705","031",,"JARDINTONALLI365@GMAIL.COM",,"Fijo","20.64458452","-105.2119683","2014-12"
"1777496","14067611112001052000000000U7","JARDIN DE NIÑOS XOCOTENCATL CLAVE 14EJN0763N TURNO VESPERTINO","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","CHINA","CALLE","20 DE NOVIEMBRE","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","COREA DEL SUR","240",,,,,,"COLONIA","SAN ESTEBAN",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0891","034","3222248822",,,"Fijo","20.64742062","-105.20357545","2014-12"
"9007785","14067713943000941000000000U7","JARDIN DEL YOGA",,"611621","Escuelas de deporte del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","20 DE NOVIEMBRE","CALLE","LAS TORRES",,"SN",,,,,"COLONIA","DEL TORO",,,,"48296","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0586","011",,,,"Fijo","20.65095546","-105.213663","2019-11"
"1912627","14067611111000183000000000U3","JARDIN ESTANCIA DECROLI","IDEP ","611111","Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","HEROES DE LA PATRIA","CALLE","AGUSTIN MELGAR","CALLE","BENEMERITO DE LAS AMERICAS","CALLE","JUAN ESCUTIA","191",,,,"0",,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0849","008","3222250750","JARDIN_ESTANCIA_DECROLY@HOTMAIL.COM",,"Fijo","20.62994734","-105.22342985","2010-07"
"1908569","14067611171000124001000000U1","JEAN PIAGET CENTRO EDUCATIVO","JEAN PIAGET CENTRO EDUCATIVO AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","31 a 50 personas","CALLE","ALAMEDA","CALLE","CHIHUAHUA","CALLE","SONORA","CALLE","MIRAMAR","243",,,,"0",,"COLONIA","BOBADILLA",,,,"48298","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0514","024",,,,"Fijo","20.65805704","-105.2232008","2010-07"
"6505063","14067611122000911000000000U4","JOSE MARÍA MORELOS Y PAVÓN","SECRETARIA DE EDUCACIÓN PÚBLICA ","611122","Escuelas de educación primaria del sector público","0 a 5 personas","CALLE","DE LAS GARZAS","CALLE","FLAMINGO","CALLE","PELICANOS","CALLE","PELÍCANOS","521",,,,"0",,"LOCALIDAD","BOCA DE TOMATLAN",,,,"48292","14","JALISCO","067","Puerto Vallarta","0009","Boca de Tomatlán","0162","001",,"ENDIMO@HOTMAIL.COM",,"Fijo","20.51205652","-105.3145473","2016-01"
"1929531","14067611122000182001000000U2","JUAN DE LA BARRERA ESCUELA PRIMARIA TURNO MATUTINO","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","11 a 30 personas","AVENIDA","DE LOS FILOSOFOS","AVENIDA","DE LOS MAESTROS","CALLE","PENSADOR MEXICANO","CALLE","M. GUTIÉRREZ NÁJERA","569",,,,,,"COLONIA","MAGISTERIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2243","002","3222221472",,,"Fijo","20.67211134","-105.20984625","2010-07"
"6744183","14067611111000292001000000U2","JUMPUCK","JUMBUCK DESARROLLO INFANTIL INTEGRAL SC","611111","Escuelas de educación preescolar del sector privado","11 a 30 personas","AVENIDA","LOS TULES","CALLE","ESPAÑA","CALLE","RIO AMARILLO","CALLE","MELCHOR OCAMPO","180",,,,"0",,"COLONIA","FLUVIAL VALLARTA",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","035","3227797372",,"WWW.JUMBUCK.MX","Fijo","20.64235754","-105.23125199","2016-10"
"1910860","14067611112000212000000000U8","KINDER IGNACIO L VALLARTA","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PIPILA","CALLE","MORELOS","CALLE","JUAREZ","CALLE","ALLENDE","165",,,,,,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","031",,,,"Fijo","20.61295058","-105.23274923","2010-07"
"1908622","14067611111000142001000000U9","KINDER LA CASA AZUL",,"611111","Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","ROMA","CALLE","PALM SPRINGS","CALLE","YUGOSLAVIA","CALLE","NIZA","196",,"HOSPITAL, CENTRO MEDICO O CLINICA","PLANTA BAJA","3",,"COLONIA","DIAZ ORDAZ","HOSPITAL, CENTRO MEDICO O CLINICA","CLINICA","3","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","005",,,,"Fijo","20.63880148","-105.22961462","2010-07"
"1929279","14067611112000522000000000U0","KINDER SORJUANA INES DE LA CRUZ","SOR JUANA INES DE LA CRUZ ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","BENITO JUAREZ","CALLE","J. ASCENCIO VILLASEÑOR","CALLE","INES MEZA","CALLE","BENITO JUÁREZ","707",,,,"0",,"COLONIA","LOMA BONITA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0923","008","3222990480",,,"Fijo","20.66424612","-105.21327026","2010-07"
"1929578","14067611112000422001000000U3","KINDER XOCHONOTL","DE GOBIERNO ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","ZAFIRO","CALLE","AGUA MARINA","CALLE","TOPACIO","CALLE","DIAMANTE","544",,,,"0","SN","COLONIA","JOYAS DEL PEDREGAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1071","018","3222990400",,,"Fijo","20.66529639","-105.19410601","2010-07"
"9007876","14067611621000441000000000U3","KUPURI YOGA",,"611621","Escuelas de deporte del sector privado","0 a 5 personas","CALLE","PASEO DIAZ ORDAZ","CALLE","31 DE OCTUBRE","CALLE","ALLENDE","CALLE","MORELOS","876","A",,,,,"COLONIA","CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","043",,,,"Fijo","20.61414408","-105.2328657","2019-11"
"1927942","14067713943000291000000000U7","LANNA MUAY THAI MEXICO ESCUELA DE MUAY THAI",,"611621","Escuelas de deporte del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","12 DE OCTUBRE","CALLE","MIRAMAR","CALLE","AVENIDA","461",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0548","020","3221049029",,,"Fijo","20.65562529","-105.21192627","2010-07"
"8983451","14067611611000201000000000U2","LAY SPORT",,"611611","Escuelas de arte del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","ALBATROS","CALLE","GANSOS","CALLE","GANSOS","16","G",,,"0",,"COLONIA","MARINA VALLARTA",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0726","011",,,,"Fijo","20.67336783","-105.25081954","2019-11"
"8979922","14067611631000393000000000S5","LINGUA FRANCA",,"611631","Escuelas de idiomas del sector privado","11 a 30 personas","AVENIDA","PRISCILIANO SANCHEZ","AVENIDA","UNIVERSO","AVENIDA","UNIVERSO","CALLE","MISMALOYA","519","1","CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","0",,"FRACCIONAMIENTO","FRACC VILLA DEL SOL","CENTRO Y PLAZA COMERCIAL","CENTRO CITY","1","48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","004","3221970887","ADMIN@UNIVERSIDADMOCTEZUMA.COM",,"Fijo","20.6551142","-105.23076512","2019-11"
"7564954","14067611121000231000000000U9","MAESTRA GLORIA MARIA VILLALVAZO BARAJAS",,"611121","Escuelas de educación primaria del sector privado","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","CAMICHIN","CALLE","NARANJO","CALLE","AQUILES SERDÁN","503",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2544","014",,,,"Fijo","20.60506457","-105.23087466","2019-11"
"1775247","14067611122000892000000000U6","MARGARITA MAZA DE JUAREZ","SECRETARIA DE EDUCACION PUBLICA ","611122","Escuelas de educación primaria del sector público","6 a 10 personas","CALLE","CRISANTEMO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","GLADIOLA","CALLE","PENSAMIENTO","1264",,,,,,"COLONIA","LA FLORESTA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1118","006",,,,"Fijo","20.66698233","-105.22059564","2014-12"
"8983443","14067611112001092000000000U3","MI SOL ESTANCIA INFATIL","ESTANCIA INFANTIL ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","MIGUEL CORONA","CALLE","HOLSTEIN","CALLE","HOLSTEIN","CALLE","HOLSTEIN","372",,,,,,"COLONIA","MORELOS Y PAVON",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2686","012",,,,"Fijo","20.66871416","-105.21705848","2019-11"
"8505770","14067611121000223000052224S6","MILLARAY MONTESSORI","COLEGIO BOCCACCIO AC","611121","Escuelas de educación primaria del sector privado","11 a 30 personas","RETORNO","ALBATROS","CALLE","JILGUERO","CALLE","PELICANO","CALLE","CISNE","138",,,,"0",,"COLONIA","LOS SAUCES",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","010",,,,"Fijo","20.64283202","-105.21797359","2019-11"
"8686542","14067611111000312000000000U8","MILLARAY MONTESSORI",,"611111","Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","PELICANO","CALLE","ALONDRA","CALLE","CARDENAL","CALLE","GRULLA","135",,,,"0",,"COLONIA","LOS SAUCES",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","020",,,,"Fijo","20.64400362","-105.21893418","2019-11"
"7501022","14067713943001101000000000U7","MUAY THAI CENTER",,"611621","Escuelas de deporte del sector privado","0 a 5 personas","CALLE","JACARANDAS","CALLE","MANUEL M. DIEGUEZ","CALLE","FRANCISCA RODRIGUEZ","CALLE","AGUACATE","434",,,,,"B","COLONIA","ALTA VISTA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","010","3222222016",,,"Fijo","20.60232147","-105.23143119","2019-11"
"1777396","14067611621000241000000000U7","MUAY THAI CLUB",,"611621","Escuelas de deporte del sector privado","0 a 5 personas","CALLE","JILGUERO","CALLE","PELICANO","RETORNO","ALBATROS","CALLE","CARDENAL","129",,,,,,"COLONIA","FOVISSSTE 96",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","013","3222248100","MUAYTHAICLUB@HOTMAIL.COM","WWW.MUAYTHAICLUB.COM.MX","Fijo","20.64378686","-105.21859245","2014-12"
"7564770","14067611611000281000000000U4","MUSICAL WORKSHOP",,"611611","Escuelas de arte del sector privado","0 a 5 personas","CALLE","JUAREZ","CALLE","ALDAMA","CALLE","CORONA","CALLE","MORELOS","581",,,,"0",,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1688","018","3221509944",,,"Fijo","20.61063227","-105.23381842","2019-11"
"8984275","14067611631000281000000000U2","MY ENGLISH INSTITUTE",,"611631","Escuelas de idiomas del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","OTRO (ESPECIFIQUE)","NINGUNO","CALZADA","JOSE JESUS GONZALEZ GALLO","CALLE","AGUA","1642",,,,,,"COLONIA","VIDA VALLARTA",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","075A","001",,,,"Fijo","20.64828196","-105.21973168","2019-11"
