"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6346647","14067621511000271000005745S5","LABORATORIO DE PATOLOGIA CLÍNICA DE VALLARTA","LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","OCÉANO PACÍFICO PONIENTE","CALLE","PRISCILIANO SÁNCHEZ","CALLE","MAR CARIBE","CALLE","NINGUNO","108",,,,"0",,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0834","017",,"BERTHAARH@HOTMAIL.COM","WWW.DIAGNOSTICOINTEGRAVALLARTA.COM","Fijo","20.65475398","-105.2356016","2012-06"
"6346650","14067621511000261000005745S6","LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA","LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","AVENIDA","LOS TULES","AVENIDA","VIENA","CALLE","ESPAÑA","CALLE","MELCHOR OCAMPO","116",,,,"0",,"COLONIA","DÍAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038",,"BERTHAARH@HOTMAIL.COM","WWW.DIAGNOSTICOINTEGRAVALLARTA.COM","Fijo","20.63952102","-105.23228354","2014-12"
"6342129","14067621511000225002005745M1","LABORATORIO DE PATOLOGIA CLINICA VALLARTA","LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","6 a 10 personas","CALLE","MORELOS","CALLE","PÍPILA","CALLE","ALLENDE","CALLE","PASEO DÍAZ ORDAZ","815",,,,"0",,"COLONIA","CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","042",,"MARTHAARH@HOTMAIL.COM","WWW.DIAGNOSTICOINTEGRALVALLARTA.COM","Fijo","20.61312959","-105.23277637","2010-07"
"6346642","14067621511000241000005745S8","LABORATORIO DE PATOLOGIACLINICA DE VALLARTA","LABORATORIO DE PATOLOGIA CLINICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","MANUEL M. DIÉGUEZ","CALLE","INSURGENTES","CALLE","AGUACATE","CALLE","FRANCISCA RODRÍGUEZ","360",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","011",,"BERTHAARH@HOTMAIL.COM","WWW.DIAGNOSTICOINTEGRAVALLARTA.COM","Fijo","20.60213012","-105.23344148","2014-12"
"1660243","14067621211000991001000000U5","LABORATORIO IMAGEN DIAGNOSTICA",,"621115","Clínicas de consultorios médicos del sector privado","6 a 10 personas","CALLE","BERLIN","CALLE","RAFAEL OSUNA","AVENIDA","FRANCISCO VILLA","CALLE","MÉRIDA","152",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","032","3221359774","IMAGENDIAGNOSTICAPVR@HOTMAIL.COM",,"Fijo","20.63238974","-105.22650605","2010-07"
"1910763","14067621511000162001000000U6","LABORATORIO MICROLAB","ANALISIS EN GENERAL SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","6 a 10 personas","CALLE","JUAREZ","CALLE","ABASOLO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","GUADALUPE SÁNCHEZ","688",,,,,,"COLONIA","CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1688","005","322941390","AGUIRRE.CRISPINA@GMAIL.COM",,"Fijo","20.61163783","-105.23305155","2010-07"
"1779398","14067621512000012000000000U1","LABORATORÍO REGIONAL DE SALUD PÚBLICA JURISDICCIÓN 8","SECRETARIA SALUD JALISCO ","621512","Laboratorios médicos y de diagnóstico del sector público","6 a 10 personas","CALLE","RIO","CALLE","VALENTIN GOMEZ FARIAS","CALLE","LAZARO CARDENAS","CALLE","LIBRAMIENTO","192","B",,,,,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2544","002",,,,"Fijo","20.60438351","-105.22817148","2014-12"
"8448164","14067621511000641000000000U9","LABORATORIO RIMOBA",,"621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","IGNACIO PEÑA","CALZADA","DE LA HIGUERA","PRIVADA","RIVERA DELRIO","OTRO (ESPECIFIQUE)","NINGUNO","123","4",,,"0",,"COLONIA","PRADO DE LA HIGUERA",,,,"48313","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","081","3222278563","RIMO.LAB@GMAIL.COM",,"Fijo","20.65114634","-105.22191318","2019-11"
"1928057","14067621511000382001000000U0","LABORATORIO SAN PABLO","LABORATORIO DE ANALISIS DEL PUERTO SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","EMILIANO ZAPATA","CALLE","JUAREZ","CALLE","LÁZARO CÁRDENAS","219",,,,,,"COLONIA","CENTRO EL PITILLAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","008","3222262651",,,"Fijo","20.65279781","-105.21811916","2010-07"
"7871690","14067621511000661000054276S7","LABORATORIO SAN PABLO ANALISIS CLINICOS","LABORATORIOS Y ANALISIS DEL PUERTO SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","SAN SALVADOR","CALLE","BRASIL","CALLE","BOLIVIA","CALLE","NICARAGUA","350",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0181","003","3222321107",,"WWW.LABORTORIOSANPABLO.COM","Fijo","20.6203265","-105.22867691","2019-11"
"6769543","14067621511000531000054276S2","LABORATORIO SAN PABLO SUCURSAL COAPINOLE","LABORATORIOS Y ANALISIS DEL PUERTO SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","REPUBLICA DEL ECUADOR","CALLE","12 DE OCTUBRE","CALLE","MIRAMAR","CALLE","REPÚBLICA DEL PERÚ","299","A",,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0567","019",,,,"Fijo","20.65484115","-105.2093715","2016-10"
"8983409","14067621511000601000000000S3","LABORATORIO SAN PABLO SUCURSAL TAMARINDOS","LABORATORIOS Y ANALISIS CLINICOS DEL PUERTO SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","PRISCILIANO SANCHEZ","CALLE","PELICANO","ANDADOR","LORO","312",,,,,,"COLONIA","LOS TAMARINDOS",,,,"48282","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0798","004","3227282085","SANPABLOTAMARINDOS@GMAIL.COM","WWW.LABORATORIOSANPABLO.COM","Fijo","20.71649845","-105.21070468","2019-11"
"6206651","14067621511000491001000000U9","LABORATORIOS CILVA","IMAGENOLOGIA SERVICIOS MEDICOS DE VALLARTA SA DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","6 a 10 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","152",,,,"152",,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3222244287","CILVA_2005@YAHOO.COM.MX",,"Fijo","20.64103594","-105.2316932","2011-03"
"1963843","14067621511000391000000000S1","LABORATORIOS MEDISIM","LABORATORIOS ACV S DE RL DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","CONSTITUCION","CALLE","LAZARO CARDENAS","CALLE","FRANCISCO I. MADERO","CALLE","IGNACIO LUIS VALLARTA","220",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","017","3222230561",,,"Fijo","20.60389415","-105.23504858","2010-07"
"1776949","14067621341000132001000000U1","LIZAOLA REHABILITACION",,"621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","11 a 30 personas","AVENIDA","FLUVIAL VALLARTA","CALLE","MELCHOR OCAMPO","AVENIDA","LOS TULES","CALLE","RÍO AMARILLO","267",,,,"0",,"RESIDENCIAL","FLUVIAL VALLARTA",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","033","3222247997","VALERIALIZAOLA@HOTMAIL.COM",,"Fijo","20.64280857","-105.23095865","2014-12"
"1774241","14067621398000421000000000U8","MASAJES LOLITA",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","NINGUNO","CALLE","MILENIUM","CALLE","UNIVERSO","PRIVADA","NINGUNO","2005","B",,,"21",,"COLONIA","LA AURORA",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","016",,,,"Fijo","20.65588466","-105.23606331","2014-12"
"8943234","14067621398000591000000000U8","MASAJES SIN NOMBRE",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","CANTERA","CALLE","ESMERALDA","CALLE","PALOMO","CALLE","ÓPALO","509",,,,,,"COLONIA","LA MINA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","1194","011","3223193215",,,"Fijo","20.70521926","-105.2119123","2019-11"
"1963765","14067812110001761000000000U4","MASSAGE DOMELY",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","AQUILES SERDAN","CALLE","CONSTITUCION","CALLE","IGNACIO LUIS VALLARTA","CALLE","FRANCISCO I. MADERO","254",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","025","3222227638",,,"Fijo","20.60462891","-105.23611693","2010-07"
"1779464","14067621398000251001000000M9","MASSAGE FULL RELAXING",,"621398","Otros consultorios del sector privado para el cuidado de la salud","6 a 10 personas","CALLE","AMAPAS","CALLE","PULPITO","CALLE","RODOLFO GOMEZ","CALLE","OLAS ALTAS","129","5",,,,,"COLONIA","EL PALMAR",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0270","035","3221520528","FULLRELAXINGMASSAGE@GMIL.COM",,"Fijo","20.59968537","-105.23837474","2014-12"
"1779225","14067621398000271000000000U7","MASSAGE NO NAME",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","VENUSTIANO CARRANZA","CALLE","AGUACATE","CALLE","INSURGENTES","CALLE","BASILIO BADILLO","354",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","001",,,,"Fijo","20.60329377","-105.23363328","2014-12"
"9007781","14067621391000201000000000U9","MEDECINA FAMILIAR Y NUTRICION MEDICA",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","REPUBLICA DE GUATEMALA","CALLE","REPUBLICA DEL BRASIL","CALLE","5 DE MAYO","480","ALTOS",,,,,"COLONIA","LA PLAYITA",,,,"48296","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","032","3221782472","DRPARTIDAJOEL@GMAIL.COM",,"Fijo","20.64921176","-105.21049928","2019-11"
"1928825","14067621111000251000000000U6","MEDECINA GENERAL CIRUGIA Y PARTOS CONTLOL DE EMBARAZO",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","REPUBLICA DEL PERU","CALLE","ECUADOR","CALLE","5 DE MAYO","918",,,,,,"COLONIA","LA PLAYITA",,,,"48296","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","034","3222211213",,,"Fijo","20.64970242","-105.21189205","2010-07"
"1776959","14067622111000085000000000U7","MEDICAL CENTER HOSPITAL","PUERTO VALLARTA MEDICAL CENTER S DE RL DE CV","622111","Hospitales generales del sector privado","51 a 100 personas","AVENIDA","Los Tules","CALLE","Viena","CALLE","España","PRIVADA","Melchor Ocampo","0","SN",,,"0",,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038","3222263700",,,"Fijo","20.64050772","-105.2318998","2014-12"
"8984422","14067621341000182000000000U6","MEDICINA EN REHABILITACION",,"621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","6 a 10 personas","CALLE","RIO SANTIAGO","CALLE","LAGO TANGANICA","CALLE","LAGO TITICACA","CALLE","CARLOS JONGUITUD BARRIOS","142",,,,,,"RESIDENCIAL","LOS SAUCES",,,,"48313","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","020",,"FABIOLA_GALLEGOS02@HOTMAIL.COM",,"Fijo","20.64647595","-105.22218245","2019-11"
"7564555","14067621398000551000000000U2","MEDICINA TRADICIONAL Y SOBADORA LA CHULA",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","PASEO DE LA VIENA","CALLE","PLAZA CENTRAL SUR","CALLE","JUAN ESCUTIA","CALLE","MARGARITA MAZA DE JUÁREZ","130",,,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0853","006","3221142992",,,"Fijo","20.63237988","-105.22211667","2019-11"
"7565534","14067621111001161000000000U6","MEDICO EN GENERAL",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALZADA","DE LAS TORRES","PRIVADA","PRIVADA ARALIAS DORADAS","PRIVADA","PRIVADA ARALIAS DORADAS","PRIVADA","PRIVADA ARALIAS DORADAS","518",,,,,,"FRACCIONAMIENTO","FRACC JARDINES DE LAS GAVIOTAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","070","3222920205",,,"Fijo","20.63929811","-105.21594295","2019-11"
"1774896","14067624191000712001000000U6","MILAGRO DE VALLARTA",,"624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","OAXACA","CALLE","CHIAPAS","CALLE","CAMPECHE","CALLE","SONORA","175",,,,,,"COLONIA","MOJONERAS",,,,"48292","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1476","004",,,,"Fijo","20.68743717","-105.21869078","2014-12"
"1910640","14067624191000191001000000S3","MOVIMIENTO INTERNACIONAL 24 HORAS GRUPO DE ALCOHOLICOS ANONIMOS PUERTO VALLARTA","ALCOHOLICOS ANONIMOS ","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","RIO AMAZONAS","CALLE","RIO SUCHIATE","CALLE","RIO LERMA","CALLE","RÍO ZULA","401",,,,,,"COLONIA","MARIANO OTERO",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","011A","046","3222256031",,,"Fijo","20.62467956","-105.21962287","2010-07"
"7565047","14067624191001013000000000S8","MOVIMIENTO INTERNACIONAL DEALCHOLICOS ANONIMOS GRUPO NUEVO VALLARTA","MOVIMIENTO INTERNACIONAL DEALCHOLICOS ANONIMOS GRUPO NUEVO VALLARTA SA","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","11 a 30 personas","CALLE","PASEO DE LAS PALMAS","CALLE","ZACATECAS","ANDADOR","RIO JORDAN","CALLE","RÍO ZULA","504",,,,,,"COLONIA","LAS PALMAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1724","003","3222902827",,,"Fijo","20.62722257","-105.21727947","2019-11"
"6436499","14067622311000062001000000U2","MULTIMEDICA",,"622311","Hospitales del sector privado de otras especialidades médicas","0 a 5 personas","AVENIDA","FRANCIA","CALLE","YUGOSLAVIA","CALLE","VIENA","CALLE","HAMBURGO","186",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","010",,,,"Fijo","20.63655009","-105.22770087","2010-07"
"1908606","14067624411000592000000000U4","MUNDO MAGICO DE CRI-CRI",,"624411","Guarderías del sector privado","6 a 10 personas","CALLE","HAMBURGO","CALLE","YUGOSLAVIA","CALLE","VIENA","AVENIDA","FRANCIA","109",,,,"0",,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","010","3222244867",,,"Fijo","20.63618155","-105.22708531","2010-07"
"7565872","14067624191001023000000000U7","NARCOTICOS ANONIMOS",,"624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","11 a 30 personas","CALLE","ROMA","CALLE","LISBOA","CALLE","MILAN","CALLE","NIZA","134",,,,"3",,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1669","002","3221291341",,,"Fijo","20.63709134","-105.23058019","2019-11"
"7501393","14067624191000991000000000U6","NARCOTICOS ANONIMOS GRUPO AMOR ESPIRITUAL","NARCOTICOS ANONIMOS NA","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","DAVID ALFARO SIQUEIROS","CALLE","NINGUNO","CALLE","INDEPENDENCIA","CALLE","DOCTOR ATL","526",,,,,,"COLONIA","IDIPE IXTAPA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","100A","018",,,,"Fijo","20.71715179","-105.21046934","2019-11"
"8984301","14067624191000901000000000U5","NARCOTICOS ANONIMOS GRUPO DEL MAR","NARCOTICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","LIVERPOOL","CALLE","ALDANACA","CALLE","HAMBURGO","CALLE","BERLÍN",,"SN",,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","018",,,,"Fijo","20.63344827","-105.22784362","2019-11"
"8983992","14067621421000021000000000S6","NARCOTICOS ANONIMOS GRUPO NUEVO AMANECER","NARCOTICOS ANONIMOS GRUPO NUEVO AMANECER AC","621421","Centros del sector privado de atención médica externa para enfermos mentales y adictos","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","EMILIANO ZAPATA","CALLE","JUAREZ","CALLE","20 DE NOVIEMBRE","217","7",,,,,"COLONIA","CENTRO DEL PITILLAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","001",,,,"Fijo","20.65206596","-105.21849346","2019-11"
"9007652","14067624191000941000000000S1","NARCOTICOS ANONIMOS GRUPO VIVIR EN LIBERTAD","CENTRAL MEXICANA DE SERVICIOS GENERALES DE NARCOTICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","PANAMA","CALLE","BRASIL","CALLE","COLOMBIA","CALLE","HONDURAS","291",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0181","024",,,,"Fijo","20.61797273","-105.22978494","2019-11"
"7565586","14067621311000271000000000U0","NATURO FISICO QUIROPRACTICO",,"621311","Consultorios de quiropráctica del sector privado","0 a 5 personas","CALLE","ALDANACA","CALLE","BERLIN","CALLE","LIVERPOOL","CALLE","HAMBURGO","155",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","018","3222252399",,,"Fijo","20.63306375","-105.22802886","2019-11"
"8983984","14067621341000171000000000U9","NAYARTA TERAPIA FISICA","CLINICA DE REHABILITACIONVALLARTA ","621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","0 a 5 personas","CALLE","GENARO PADILLA","OTRO (ESPECIFIQUE)","IGNACIO PEÑA","CALZADA","DE LA HIGUERA","CALLE","GENARO PADILLA","0","SN",,,"0",,"COLONIA","FRACC PRIMAVERA DE VALLARTA",,,,"48313","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","022","3222258478",,,"Fijo","20.65022862","-105.22196407","2019-11"
"8663956","14067621421000011000000000U7","NEKTARE","NEKTARE AC","621421","Centros del sector privado de atención médica externa para enfermos mentales y adictos","0 a 5 personas","CALLE","REPUBLICA DEL ECUADOR","CALLE","21 DE MARZO","CALLE","8 DE MAYO","CALLE","REPÚBLICA DEL BRASIL","390",,,,"0",,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0567","032",,,,"Fijo","20.6580985","-105.20795851","2019-11"
"1777975","14067624191000471000000000U9","NEUROTICOS AYUDA MUTUA","INSTITUCION DE AYUDAMUTUA PARA LA NEUROSIS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","PROLONGACION","BOLIVIA","CALLE","SIERRA ROCALLOSA","CALLE","SIERRA AMATEPEC","CALLE","SIERRA ROCALLOSA",,"SN",,,,,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","019",,,,"Fijo","20.62645319","-105.22701738","2014-12"
"1910796","14067624191000111001000000S1","NEUROTICOS AYUDA MUTUA GRUPO RENACER","NEUROTICOS AYUDA MUTUA AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","HIDALGO","CALLE","CORONA","CALLE","ALDAMA","CALLE","JUÁREZ","557",,,,,,"COLONIA","CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1688","013","3222232842",,,"Fijo","20.6103549","-105.23359986","2010-07"
"1777080","14067531210001061010000000U7","NUCLEO MEDICO FRANCIA",,"621115","Clínicas de consultorios médicos del sector privado","0 a 5 personas","AVENIDA","FRANCIA","CALLE","PALM SPRINGS","CALLE","YUGOSLAVIA","CALLE","HAVRE","203",,,,,,"COLONIA","VERSALLAS",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","003",,"NUCLEOMEDICOFRANCIA@GMAIL.COM",,"Fijo","20.63725411","-105.22745638","2014-12"
"8448112","14067621111001191000000000U3","NUCLEO MEDICO OCEANIC",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","OCEANO PACIFICO PONIENTE","CALLE","MAR DE CORTES","CALLE","MAR EGEO","CALLE","OCÉANO ÍNDICO","350",,,,,,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","082A","026",,,,"Fijo","20.65358562","-105.2358144","2019-11"
"7565153","14067621113001271000000000U9","NUCLEO MEDICO UNIMED",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","AVENIDA","DE LOS TULES","CALLE","GUACAMAYO","PRIVADA","DE LAS HIGUERAS","CALLE","TUCÁN","212",,,,,,"COLONIA","JARDINES VALLARTA",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","028",,,"WWW.ELVAJAUREGUI.WIXSITE.COM","Fijo","20.63896557","-105.22006503","2019-11"
"1777116","14067621391000121000000000U9","NUCLEO MEDICO UNIMED",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","AVENIDA","DE LOS TULES","CALLE","GUACAMAYO","PRIVADA","DE LAS HIGUERAS","CALLE","TUCÁN","212",,,,,,"COLONIA","JARDINES VALLARTA",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","028",,,,"Fijo","20.63896557","-105.22006503","2014-12"
"1777118","14067621113000681000000000U0","NUCLEO MEDICO UNIMED",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","AVENIDA","DE LOS TULES","CALLE","GUACAMAYO","PRIVADA","DE LAS HIGUERAS","CALLE","TUCÁN","212",,,,,,"COLONIA","JARDINES VALLARTA",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","028",,,,"Fijo","20.63896557","-105.22006503","2014-12"
"1928236","14067621391000021000000000U1","NUTRI MEDIC CONSULTORIO  DE NUTRICION",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","AVENIDA","PRISCILIANO SANCHEZ","CALLE","INDEPENDENCIA","CALLE","ETZIQUIO CORONA","OTRO (ESPECIFIQUE)","N/A","550",,,"PISO 1",,,"COLONIA","BOBADILLA","EDIFICIO COMERCIAL Y DE SERVICIOS","PLAZA AGUA SALADA",,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","024","3222245887",,,"Fijo","20.65290935","-105.22173165","2010-07"
"9008069","14067621391000231000000000U6","NUTRICION CLINICA Y SPA BIO SANTE",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","ALONDRA","CALLE","CARDENAL","CALLE","FLAMINGOS","1460","B",,,,,"COLONIA","FOVISSSTE 96",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","022","3221823957","BIOSANTE.NUT@GMAIL.COM",,"Fijo","20.64388459","-105.2205352","2019-11"
"7565594","14067621391000271000000000U2","NUTRICION ESPECIALIZADA",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","CALLE","LIVERPOOL","CALLE","HAMBURGO","CALLE","ALDANACA","CALLE","LUCERNA","183","B",,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","019","3221749494",,,"Fijo","20.63361238","-105.22799522","2019-11"
"1774807","14067621391000101000000000U1","NUTRIÓLOGA",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","INDUSTRIAS","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","INDUSTRIAS","2898",,"EDIFICIO SIN NOMBRE","PISO 1",,"101","SUPERMANZANA","DEMETRIO VALLEJO",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0942","021","3222250624",,"WWW.LAZONAPV.COM","Fijo","20.66423307","-105.2459843","2014-12"
"7564384","14067621391000251000000000U4","NUTRISER",,"621391","Consultorios de nutriólogos y dietistas del sector privado","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","FERNANDO MONTES DE OCA","AVENIDA","FRANCISCO VILLA","CALLE","BENEMÉRITO DE LAS AMÉRICAS","2",,,,"0",,"COLONIA","LA VENA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0849","001","3221007799","NUTRIOLOGOANTONIOBUSTOS@GMAIL.COM",,"Fijo","20.6308383","-105.22638612","2019-11"
